Date,Transaction,Earned
2024-07-01,short,0.0
2024-07-08,rehedge,-0.7656689025879884
2024-07-29,rehedge,-0.2373335536223049
2024-07-31,close,0.08318811025271286
2024-08-02,long,0.0
2024-08-23,close,1.055242712173647
2024-08-26,long,0.0
2024-08-29,close,0.7783095867511463
2024-10-15,short,0.0
2024-10-31,close,-0.1914600297925569
2024-12-18,long,0.0
2024-12-20,close,0.2332292307414205
2024-12-26,long,0.0
2024-12-27,close,0.27953930162941015
2024-12-27,short,0.27953930162941015
2024-12-30,close,0.16360905661190012
2024-12-30,long,0.16360905661190012
2024-12-31,close,-0.0007003283692313123
2025-01-29,short,0.0
2025-01-31,close,1.2357865307319167
2025-02-14,long,0.0
2025-02-21,close,0.6180810028382527
2025-03-11,long,0.0
2025-03-13,rehedge,0.5970832017836434
2025-03-18,rehedge,0.12257565238063058
2025-03-26,rehedge,0.34729783260712804
2025-03-31,close,0.07000000000000006
2025-04-29,long,0.0
2025-04-30,close,0.11621506147727517
2025-06-10,long,0.0
2025-06-12,close,0.20945090578454365
2025-07-23,short,0.0
2025-07-25,close,-0.42147372394237503
2025-07-29,long,0.0
2025-07-30,close,0.16211134083671225
2025-07-30,short,0.16211134083671225
2025-07-31,close,-0.030840212482619478
2025-08-15,short,0.0
2025-08-19,close,-0.07424944720577265
2025-08-21,long,0.0
2025-08-25,close,0.37707474543881525
2025-08-25,short,0.37707474543881525
2025-08-26,close,0.5401506779057106
2025-08-26,long,0.5401506779057106
2025-08-28,close,0.6780829568753884
2025-09-26,short,0.0
2025-09-30,close,0.15015562751982003
2025-10-22,short,0.0
2025-10-28,rehedge,-1.48027739322468
2025-10-31,close,0.7434387053495194
2025-11-20,long,0.0
2025-11-24,close,-0.20461294298246102
2025-12-26,long,0.0
2025-12-29,close,0.10378739133584863
2026-01-14,long,0.0
2026-01-15,close,0.8097871641651121
2026-01-21,long,0.0
2026-01-22,close,5.8441683585965185
2026-01-22,short,5.8441683585965185
2026-01-23,close,0.9814824190065892
2026-01-23,long,0.9814824190065892
2026-01-30,close,-0.05683818006640373
2026-02-02,long,0.0
2026-02-20,rehedge,0.02784425522234854
2026-02-25,close,0.06117228459251764
